,Word,Count
455,emergency school aid act,1
469,--the va,1
456,the emergency school aid act,1
458,the college work study,1
459,career education,1
460,the need for commitment,1
461,international clergy week,1
462,national mia awareness day,1
463,american,1
350,the society for a more beautiful national capital,1
349,the committee for a lyndon baines johnson memorial grove,1
466,national cemetery system,1
347,the council of the twelve,1
468,national health,1
470,increasing private employment of veterans,1
486,the soil conservation service,1
471,the armed services,1
473,the federal energy emergency administration,1
474,legislative branches,1
475,the national cancer advisory board,1
477,--eighth,1
479,the energy research and development administration,1
480,the nation's,1
481,the u .s .,1
482,financial,1
483,presidential commission,1
484,the agriculture and consumer protection act,1
485,the agricultural stabilization and conservation service,1
298,the national environmental policy act .,1
295,the trust territory of the pacific islands,1
896,kwba radio,1
199,the cabinet committee on international narcotics control,1
808,federal energy research and development programs,1
201,imperial national,1
810,hearst headline service,1
811,the department of agriculture's,1
812,the university of pennsylvania,1
813,congressional and senatorial,1
814,schram,1
815,des moines register and tribune,1
816,general eisenhower's,1
817,washington star-news,1
818,counsel,1
819,house judiciary committee,1
821,the appropriations committee,1
202,the scrub grass bayou research area,1
822,cross,1
823,the water resources development act,1
824,the house election subcommittee,1
825,the central campaign treasury,1
826,the statute of religious freedom,1
827,the federal treasury,1
828,federal elections commission,1
829,the comptroller general,1
830,--activities,1
831,landmark supreme court,1
832,the united states treasury,1
833,supreme court,1
807,--the minerals,1
805,federal energy emergency administration,1
835,centennial,1
208,the navy john w,1
229,the security council resolution,1
777,abc news,1
228,mutual reduction of forces and armaments and associated measures,1
779,mcclendon news service,1
781,the agriculture department,1
222,the chairmanship of the energy emergency action group,1
783,the massachusetts institute of technology,1
784,harvard university,1
221,ceautescu,1
218,the emergency fund of the,1
210,the state dining room,1
789,american samoa,1
207,trident,1
804,rolling back gas supplies,1
206,ambassadors,1
793,red cross,1
794,american red cross,1
795,the american national red cross,1
796,the house sub-committee,1
797,the advisory commission,1
798,intergovernmental relations,1
799,charlene,1
205,eastern national forest,1
204,the klamath forest national,1
203,saguaro national monument,1
803,impact aid,1
834,the new york times,1
836,corliss,1
232,the state planning committee,1
882,the liaison office of the people's republic of china,1
186,nirnitz,1
871,communist,1
872,post office,1
873,unicef,1
874,the wall street journal,1
875,the chicago sun-times,1
184,state of georgia,1
183,the walter george law school,1
878,state of tennessee,1
879,the national life and accident insurance company,1
382,select committee,1
881,national science foundation,1
883,the european federation of agriculture,1
867,detente,1
884,the food and agriculture organization of the united nations,1
182,podgorny,1
886,wsaz television,1
179,armed services,1
888,b-52's,1
889,the chicago tribune,1
890,kris-tv,1
891,wcol news,1
892,koy radio,1
893,wlac-tv,1
894,u-haul,1
178,the walter george school of law,1
869,the joint committee on taxation of,1
866,first administration,1
198,the domestic council committee on drug abuse,1
